job_id,job_title,required_skills,years_experience,salary_usd
AI03082,Autonomous Systems Engineer,"docker, azure, computer vision, deep learning",2,64081
AI03083,AI Architect,"pytorch, linux, statistics",17,161112
AI03084,Machine Learning Engineer,"computer vision, python, data visualization, nlp, gcp",1,47697
AI03085,Data Analyst,"linux, aws, azure, data visualization",4,82319
AI03086,NLP Engineer,"java, azure, tableau, python",8,128439
AI03087,AI Consultant,"scala, spark, tableau, azure",14,94584
AI03088,AI Software Engineer,"linux, nlp, sql, git",4,83913
AI03089,Head of AI,"python, sql, spark, hadoop, nlp",1,109159
AI03090,AI Product Manager,"gcp, pytorch, deep learning, hadoop, mlops",8,158528
AI03091,AI Software Engineer,"sql, git, deep learning, pytorch, mathematics",1,94624
AI03092,Data Analyst,"nlp, computer vision, hadoop, docker, java",6,134623
AI03093,Deep Learning Engineer,"python, sql, java, mathematics, hadoop",15,249665
AI03094,Robotics Engineer,"tableau, computer vision, scala, kubernetes",0,39530
AI03095,AI Software Engineer,"nlp, linux, tensorflow",4,134538
AI03096,AI Product Manager,"mlops, java, nlp, gcp, mathematics",2,113312
AI03097,Autonomous Systems Engineer,"mathematics, python, r, mlops",2,109883
AI03098,Head of AI,"kubernetes, aws, python, scala",1,73172
AI03099,AI Product Manager,"pytorch, scala, computer vision, gcp, spark",0,74511
AI03100,Machine Learning Researcher,"python, nlp, linux",10,195465
AI03101,Robotics Engineer,"java, gcp, mathematics, deep learning",2,109983
AI03102,Computer Vision Engineer,"sql, r, pytorch, linux",2,62425
AI03103,Research Scientist,"python, linux, kubernetes, hadoop",7,99928
AI03104,ML Ops Engineer,"deep learning, nlp, linux",0,57637
AI03105,AI Architect,"python, kubernetes, aws, git, spark",1,38845
AI03106,Machine Learning Engineer,"computer vision, deep learning, azure, tableau, gcp",1,72616
AI03107,Computer Vision Engineer,"r, hadoop, data visualization",18,190339
AI03108,Computer Vision Engineer,"r, linux, pytorch, mathematics, deep learning",3,88665
AI03109,AI Research Scientist,"data visualization, statistics, python",18,143861
AI03110,Data Engineer,"gcp, linux, java",18,161860
AI03111,AI Consultant,"git, r, java, gcp",1,51242
AI03112,Deep Learning Engineer,"python, hadoop, spark",1,74725
AI03113,AI Consultant,"data visualization, aws, sql",19,240743
AI03114,Machine Learning Engineer,"data visualization, scala, aws, statistics",8,98287
AI03115,Computer Vision Engineer,"kubernetes, java, tableau, linux, deep learning",12,163646
AI03116,Head of AI,"linux, sql, git, statistics",4,76834
AI03117,AI Consultant,"tableau, git, mlops, linux, nlp",16,175411
AI03118,Machine Learning Researcher,"scala, docker, kubernetes, r",3,108555
AI03119,Machine Learning Researcher,"r, kubernetes, docker, sql, pytorch",9,140723
AI03120,AI Consultant,"tensorflow, kubernetes, docker, java, python",9,122507
AI03121,Machine Learning Engineer,"git, aws, tableau, deep learning",4,73003
AI03122,Robotics Engineer,"gcp, azure, data visualization, python, scala",7,131406
AI03123,Head of AI,"tableau, mathematics, kubernetes",3,72916
AI03124,Data Engineer,"python, deep learning, tensorflow, data visualization, azure",0,74951
AI03125,Data Analyst,"tensorflow, git, mathematics, deep learning, tableau",3,128650
AI03126,Data Engineer,"gcp, statistics, data visualization, kubernetes",1,41658
AI03127,Research Scientist,"r, spark, python, mathematics, docker",5,114728
AI03128,Data Scientist,"azure, data visualization, python, pytorch, java",18,128846
AI03129,Data Engineer,"nlp, azure, sql, mathematics",10,169467
AI03130,AI Research Scientist,"gcp, python, pytorch, aws, nlp",19,101236
AI03131,Deep Learning Engineer,"python, hadoop, tableau",2,149411
AI03132,AI Software Engineer,"docker, kubernetes, computer vision",8,210935
AI03133,AI Specialist,"java, deep learning, sql, aws",17,209841
AI03134,Head of AI,"statistics, mlops, kubernetes, hadoop",16,155424
AI03135,Robotics Engineer,"tensorflow, spark, sql, kubernetes",9,65605
AI03136,Robotics Engineer,"python, scala, linux, computer vision, kubernetes",18,220389
AI03137,Head of AI,"mlops, linux, sql, python, aws",7,92592
AI03138,ML Ops Engineer,"sql, python, docker",7,120864
AI03139,ML Ops Engineer,"r, deep learning, tableau, docker, hadoop",1,91719
AI03140,Machine Learning Engineer,"computer vision, aws, tensorflow",12,305680
AI03141,Data Analyst,"mathematics, kubernetes, azure, git, nlp",4,106326
AI03142,Autonomous Systems Engineer,"mathematics, kubernetes, tableau, tensorflow, data visualization",5,93471
AI03143,Deep Learning Engineer,"scala, java, statistics, r",1,60696
AI03144,AI Research Scientist,"sql, hadoop, nlp",19,187201
AI03145,ML Ops Engineer,"linux, sql, pytorch",0,48224
AI03146,AI Research Scientist,"gcp, linux, mlops, docker",0,43806
AI03147,Deep Learning Engineer,"tableau, kubernetes, gcp",6,85629
AI03148,AI Architect,"r, deep learning, kubernetes, linux, nlp",5,127293
AI03149,AI Software Engineer,"scala, data visualization, mlops",5,87750
AI03150,Machine Learning Engineer,"linux, python, tensorflow",4,89122
AI03151,AI Consultant,"python, tensorflow, pytorch, docker",14,287746
AI03152,Machine Learning Engineer,"git, tableau, hadoop, sql",7,83781
AI03153,Head of AI,"git, scala, tableau, azure, hadoop",11,157089
AI03154,Machine Learning Engineer,"pytorch, tensorflow, data visualization",9,131469
AI03155,Data Analyst,"docker, data visualization, tableau, deep learning, gcp",9,191672
AI03156,Robotics Engineer,"r, python, gcp, computer vision",16,212560
AI03157,AI Architect,"python, tensorflow, computer vision, java",12,238669
AI03158,Data Engineer,"pytorch, r, statistics, java, docker",14,306264
AI03159,ML Ops Engineer,"python, linux, tensorflow, aws, mlops",2,107758
AI03160,Robotics Engineer,"r, azure, git",8,124253
AI03161,NLP Engineer,"python, azure, docker, linux, nlp",17,116449
AI03162,AI Architect,"mlops, kubernetes, r, pytorch",8,110302
AI03163,AI Architect,"pytorch, tensorflow, mlops",18,170717
AI03164,Research Scientist,"pytorch, nlp, tableau",6,157512
AI03165,AI Product Manager,"tableau, java, r",4,119222
AI03166,AI Software Engineer,"git, azure, linux, tensorflow, r",16,153861
AI03167,AI Research Scientist,"r, git, data visualization",15,237060
AI03168,Principal Data Scientist,"statistics, r, mlops, tableau, computer vision",5,116907
AI03169,AI Software Engineer,"hadoop, docker, gcp, nlp",3,117990
AI03170,Head of AI,"java, pytorch, tensorflow, hadoop",15,177533
AI03171,Head of AI,"data visualization, r, python, azure",18,216758
AI03172,Robotics Engineer,"java, linux, kubernetes, azure, pytorch",9,74114
AI03173,AI Specialist,"deep learning, r, python, computer vision",0,70399
AI03174,AI Software Engineer,"aws, java, gcp, r",0,69506
AI03175,Machine Learning Researcher,"mlops, java, pytorch, python",0,68087
AI03176,Research Scientist,"scala, nlp, java",0,70495
AI03177,Computer Vision Engineer,"r, kubernetes, tensorflow, tableau, mlops",14,103711
AI03178,Computer Vision Engineer,"gcp, statistics, linux",11,274717
AI03179,AI Specialist,"gcp, tensorflow, mathematics, java, python",12,149002
AI03180,Data Scientist,"mathematics, statistics, computer vision, java",1,68687
AI03181,AI Product Manager,"python, git, scala, r, spark",4,111720
AI03182,NLP Engineer,"python, docker, aws, git",2,128103
AI03183,AI Architect,"sql, pytorch, gcp, kubernetes",0,48980
AI03184,Data Scientist,"azure, data visualization, computer vision, linux, aws",1,76474
AI03185,Computer Vision Engineer,"tensorflow, scala, azure, sql, nlp",16,245881
AI03186,Data Scientist,"sql, python, hadoop, scala",3,145370
AI03187,Autonomous Systems Engineer,"mlops, sql, kubernetes, scala, pytorch",7,133477
AI03188,Computer Vision Engineer,"deep learning, spark, tableau, nlp, python",12,228996
AI03189,AI Research Scientist,"linux, sql, docker, java",4,55762
AI03190,AI Specialist,"mathematics, mlops, java",12,212327
AI03191,Machine Learning Researcher,"docker, spark, hadoop",0,108087
AI03192,AI Specialist,"statistics, r, scala, kubernetes, nlp",9,82854
AI03193,NLP Engineer,"computer vision, pytorch, tensorflow, azure, linux",4,76926
AI03194,Autonomous Systems Engineer,"spark, sql, kubernetes, tableau, scala",9,193284
AI03195,AI Software Engineer,"hadoop, mlops, pytorch, scala, tableau",0,64900
AI03196,Machine Learning Engineer,"java, data visualization, mathematics, hadoop",1,97872
AI03197,Deep Learning Engineer,"spark, computer vision, sql, python, tensorflow",7,204113
AI03198,Robotics Engineer,"scala, statistics, kubernetes",9,95010
AI03199,ML Ops Engineer,"r, hadoop, tensorflow, python",5,76919
AI03200,AI Software Engineer,"sql, linux, java",2,97661
AI03201,Computer Vision Engineer,"r, tensorflow, computer vision, pytorch",15,165462
AI03202,AI Research Scientist,"mlops, kubernetes, statistics",15,100036
AI03203,AI Specialist,"deep learning, hadoop, sql, git, docker",8,76865
AI03204,Deep Learning Engineer,"r, deep learning, statistics, kubernetes",17,124640
AI03205,AI Architect,"data visualization, deep learning, statistics",18,304841
AI03206,Deep Learning Engineer,"azure, pytorch, mlops, git",17,138447
AI03207,Machine Learning Researcher,"java, docker, git, aws",19,151054
AI03208,Computer Vision Engineer,"java, docker, mlops, scala",2,95966
AI03209,AI Software Engineer,"mathematics, tensorflow, python, spark",0,61879
AI03210,Data Scientist,"linux, python, r, gcp",16,167474
AI03211,AI Product Manager,"mlops, python, git, r",2,77445
AI03212,Principal Data Scientist,"kubernetes, python, linux",15,212906
AI03213,Data Analyst,"pytorch, statistics, tableau, tensorflow, computer vision",17,172315
AI03214,Head of AI,"java, tableau, data visualization, nlp",6,113608
AI03215,AI Consultant,"git, java, kubernetes, azure",6,121211
AI03216,Robotics Engineer,"git, data visualization, python, mathematics",2,66069
AI03217,ML Ops Engineer,"azure, aws, linux, deep learning, data visualization",4,64100
AI03218,Data Analyst,"java, pytorch, tableau, gcp, mlops",13,179215
AI03219,Research Scientist,"linux, sql, deep learning",18,177511
AI03220,AI Software Engineer,"pytorch, spark, mlops, gcp, nlp",17,202130
AI03221,AI Research Scientist,"aws, spark, mathematics, computer vision",9,199358
AI03222,AI Research Scientist,"gcp, scala, sql, hadoop, linux",7,81767
AI03223,Data Analyst,"python, git, mathematics, tensorflow, aws",5,136484
AI03224,Robotics Engineer,"gcp, azure, kubernetes, linux",17,239167
AI03225,NLP Engineer,"git, statistics, data visualization, deep learning",10,191781
AI03226,Data Engineer,"git, nlp, spark, deep learning, gcp",8,88707
AI03227,AI Specialist,"tableau, tensorflow, computer vision, statistics",13,171698
AI03228,Robotics Engineer,"spark, aws, tableau, scala",0,69942
AI03229,Principal Data Scientist,"mathematics, nlp, mlops",16,197335
AI03230,Data Scientist,"tensorflow, scala, statistics, gcp",1,76094
AI03231,ML Ops Engineer,"sql, linux, git",19,272219
AI03232,AI Research Scientist,"python, aws, statistics, hadoop, tensorflow",8,72874
AI03233,Autonomous Systems Engineer,"pytorch, statistics, tableau",11,251857
AI03234,Data Engineer,"kubernetes, scala, git, mlops",15,127102
AI03235,AI Software Engineer,"kubernetes, statistics, git",9,161339
AI03236,AI Specialist,"spark, docker, mathematics, kubernetes, nlp",0,66536
AI03237,AI Software Engineer,"data visualization, python, tensorflow",10,326039
AI03238,Machine Learning Researcher,"tensorflow, tableau, docker",9,118944
AI03239,AI Architect,"mathematics, deep learning, git, mlops",18,181001
AI03240,Data Scientist,"nlp, python, sql",9,90935
AI03241,Machine Learning Engineer,"computer vision, sql, nlp, hadoop",11,230333
AI03242,Research Scientist,"spark, mlops, scala",0,101921
AI03243,Head of AI,"mlops, pytorch, tensorflow, tableau",7,82041
AI03244,AI Specialist,"tensorflow, sql, r",0,69068
AI03245,Research Scientist,"aws, docker, nlp",12,179157
AI03246,Research Scientist,"gcp, tensorflow, pytorch",3,56117
AI03247,Data Analyst,"gcp, azure, kubernetes, python",0,48050
AI03248,AI Specialist,"scala, kubernetes, mlops",8,182612
AI03249,AI Architect,"scala, azure, mlops, deep learning",9,94880
AI03250,AI Product Manager,"java, data visualization, kubernetes, linux",9,141503
AI03251,Data Engineer,"kubernetes, computer vision, spark, git, linux",5,87821
AI03252,Head of AI,"scala, sql, computer vision, gcp, statistics",8,212355
AI03253,AI Architect,"tensorflow, java, statistics, nlp, pytorch",9,74843
AI03254,AI Specialist,"python, mathematics, r, computer vision, linux",18,143697
AI03255,Robotics Engineer,"kubernetes, linux, tableau",11,242941
AI03256,Machine Learning Engineer,"git, deep learning, nlp",16,160670
AI03257,AI Architect,"pytorch, scala, gcp",11,297122
AI03258,Research Scientist,"data visualization, gcp, linux",4,102202
AI03259,Principal Data Scientist,"kubernetes, java, r",0,45101
AI03260,Head of AI,"statistics, aws, deep learning, tensorflow",4,63754
AI03261,AI Software Engineer,"git, linux, mlops, deep learning",4,77678
AI03262,Autonomous Systems Engineer,"java, linux, mlops, kubernetes",19,183553
AI03263,AI Architect,"python, sql, pytorch",3,66874
AI03264,Research Scientist,"data visualization, mathematics, python, mlops",12,296563
AI03265,ML Ops Engineer,"python, sql, r",9,151463
AI03266,Head of AI,"spark, kubernetes, tableau",9,72318
AI03267,Data Scientist,"python, gcp, aws, tensorflow",2,91281
AI03268,Computer Vision Engineer,"data visualization, kubernetes, java, gcp, computer vision",19,180787
AI03269,AI Specialist,"scala, nlp, gcp, mathematics",16,271945
AI03270,AI Product Manager,"gcp, hadoop, python, deep learning",11,223738
AI03271,AI Specialist,"spark, tensorflow, computer vision, gcp, java",5,90900
AI03272,Deep Learning Engineer,"kubernetes, linux, scala, spark, tensorflow",15,339204
AI03273,Machine Learning Engineer,"data visualization, mlops, statistics, azure",19,161023
AI03274,NLP Engineer,"tensorflow, nlp, sql, statistics",7,182901
AI03275,AI Product Manager,"python, aws, mathematics, sql, data visualization",0,47175
AI03276,AI Product Manager,"mathematics, linux, aws",14,153635
AI03277,Machine Learning Engineer,"gcp, python, statistics, tensorflow, docker",0,44627
AI03278,AI Software Engineer,"linux, scala, python, mathematics",1,56871
AI03279,Computer Vision Engineer,"deep learning, git, computer vision, java",3,133602
AI03280,Data Engineer,"git, kubernetes, tableau",3,159055
AI03281,Deep Learning Engineer,"java, python, data visualization, kubernetes",4,60695
AI03282,Data Analyst,"git, sql, java",4,160736
AI03283,Machine Learning Engineer,"hadoop, statistics, python, azure, git",7,85275
AI03284,AI Research Scientist,"sql, r, data visualization, java",8,128976
AI03285,Autonomous Systems Engineer,"scala, sql, linux",8,163228
AI03286,ML Ops Engineer,"r, azure, hadoop, python",8,165393
AI03287,ML Ops Engineer,"deep learning, java, r, linux, azure",0,71761
AI03288,Autonomous Systems Engineer,"scala, sql, computer vision",12,208545
AI03289,Robotics Engineer,"tableau, statistics, nlp",0,57499
AI03290,NLP Engineer,"git, python, scala, tensorflow",4,164685
AI03291,Principal Data Scientist,"pytorch, java, tensorflow",3,58750
AI03292,AI Product Manager,"pytorch, tensorflow, mlops, nlp, python",9,153129
AI03293,NLP Engineer,"statistics, pytorch, tensorflow",9,110826
AI03294,AI Software Engineer,"python, java, kubernetes, azure",2,95938
AI03295,Principal Data Scientist,"python, aws, tensorflow, kubernetes, spark",2,58735
AI03296,AI Specialist,"docker, java, linux, computer vision",3,95499
AI03297,Computer Vision Engineer,"r, sql, azure, mlops, pytorch",7,110164
AI03298,Data Analyst,"hadoop, python, kubernetes",11,220844
AI03299,Autonomous Systems Engineer,"linux, mathematics, statistics",2,152074
AI03300,Machine Learning Researcher,"linux, r, hadoop",1,61932
AI03301,AI Research Scientist,"sql, tensorflow, azure",5,128710
AI03302,Autonomous Systems Engineer,"sql, tableau, python",3,63930
AI03303,Research Scientist,"tableau, spark, gcp, sql",1,71217
AI03304,Machine Learning Engineer,"linux, sql, r",19,161974
AI03305,Deep Learning Engineer,"nlp, scala, computer vision, python",11,338443
AI03306,Autonomous Systems Engineer,"spark, gcp, mlops, pytorch",1,51068
AI03307,ML Ops Engineer,"tensorflow, hadoop, data visualization, git, computer vision",2,81994
AI03308,Deep Learning Engineer,"scala, sql, aws, spark",9,106461
AI03309,Deep Learning Engineer,"pytorch, tensorflow, git",4,54530
AI03310,Data Analyst,"docker, java, computer vision, statistics, git",9,148096
AI03311,AI Software Engineer,"aws, kubernetes, spark",19,172525
