job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,salary_local
AI05028,Robotics Engineer,100714,USD,SE,CT,Austria,M,Austria,0,"Azure, Python, Statistics",Master,8,Government,2024-07-08,2024-08-30,1877,9.9,Neural Networks Co,351728
AI05029,Machine Learning Engineer,183897,USD,EX,PT,Austria,L,Netherlands,100,"Kubernetes, GCP, Deep Learning",Bachelor,16,Education,2024-12-21,2025-01-13,1665,7.3,DataVision Ltd,97819
AI05030,AI Consultant,73256,USD,SE,CT,Ireland,S,Ireland,50,"Java, Tableau, R, Deep Learning",PhD,5,Real Estate,2024-09-16,2024-10-21,2068,6.5,Cognitive Computing,163331
AI05031,Head of AI,211282,USD,EX,FT,Canada,M,Canada,100,"MLOps, Tableau, R",Master,14,Finance,2024-04-18,2024-05-02,2441,9.7,TechCorp Inc,93720
AI05032,Autonomous Systems Engineer,88417,USD,EN,FT,Sweden,L,United Kingdom,50,"Python, Tableau, Deep Learning, Java, GCP",Associate,1,Government,2024-03-11,2024-04-30,898,5.2,Predictive Systems,92497
AI05033,AI Software Engineer,188736,EUR,EX,PT,Germany,L,Germany,0,"TensorFlow, Python, Docker, Mathematics",Associate,13,Media,2024-03-01,2024-04-01,2048,6.1,Advanced Robotics,23491
AI05034,Computer Vision Engineer,75639,EUR,EN,FT,France,M,China,100,"Data Visualization, AWS, Kubernetes, Deep Learning",Bachelor,1,Finance,2024-07-29,2024-08-25,2316,6.4,Smart Analytics,38464
AI05035,Computer Vision Engineer,163410,USD,MI,FL,Norway,L,Norway,0,"Git, TensorFlow, Spark",Master,2,Retail,2024-08-27,2024-10-06,686,5.3,Advanced Robotics,121725
AI05036,ML Ops Engineer,51802,USD,EN,CT,India,M,India,100,"TensorFlow, Git, Scala, Hadoop, R",Associate,0,Automotive,2024-11-20,2024-12-17,2145,9.3,TechCorp Inc,109689
AI05037,Deep Learning Engineer,55007,USD,EN,CT,Israel,M,Israel,0,"GCP, Scala, PyTorch",Bachelor,1,Telecommunications,2024-12-14,2024-12-31,2069,5.5,AI Innovations,96000
AI05038,Deep Learning Engineer,87753,USD,MI,PT,South Korea,L,South Korea,0,"Spark, Git, Mathematics",Associate,2,Healthcare,2024-08-07,2024-08-30,1164,9.8,Advanced Robotics,46573
AI05039,Machine Learning Researcher,65270,USD,EN,CT,Israel,L,Israel,100,"GCP, Azure, Kubernetes, Python, Linux",Master,1,Automotive,2024-02-28,2024-04-07,1629,7.7,Advanced Robotics,172692
AI05040,AI Research Scientist,179668,USD,SE,CT,Norway,M,Norway,100,"Computer Vision, NLP, Mathematics",Master,5,Real Estate,2025-01-25,2025-04-07,582,9.1,Quantum Computing Inc,159713
AI05041,Head of AI,59397,USD,EN,FT,Austria,L,Austria,50,"Scala, Spark, NLP, Java, SQL",Bachelor,0,Transportation,2024-12-06,2025-02-15,1218,5.8,DeepTech Ventures,41556
AI05042,Autonomous Systems Engineer,80369,USD,MI,CT,South Korea,L,South Korea,100,"Python, Hadoop, TensorFlow, Docker, Git",PhD,3,Transportation,2024-05-15,2024-07-17,905,8.8,DataVision Ltd,152796
AI05043,Head of AI,73328,EUR,EN,FT,Germany,L,Germany,100,"Python, MLOps, Kubernetes, Git, PyTorch",Associate,0,Technology,2025-04-05,2025-05-16,775,9.6,Cognitive Computing,7717710
AI05044,Deep Learning Engineer,80349,USD,EN,FT,Australia,L,Australia,0,"R, Azure, Statistics, Python, GCP",Associate,1,Real Estate,2024-08-25,2024-09-08,1866,9.3,Cognitive Computing,82615
AI05045,AI Software Engineer,98948,USD,EN,FL,Norway,L,Norway,50,"Scala, PyTorch, Statistics, Deep Learning",Bachelor,0,Healthcare,2025-01-17,2025-03-20,950,8.1,TechCorp Inc,352918
AI05046,Machine Learning Researcher,112840,USD,SE,FL,Austria,L,Sweden,0,"Kubernetes, Git, MLOps, Deep Learning",Master,8,Finance,2025-04-06,2025-06-16,655,7.4,Quantum Computing Inc,7892610
AI05047,Data Analyst,106633,USD,MI,PT,United States,M,Norway,100,"Kubernetes, MLOps, Git",PhD,4,Gaming,2024-04-20,2024-05-26,869,8.6,Predictive Systems,91975
AI05048,Data Scientist,91240,USD,SE,FT,Austria,L,Netherlands,0,"Docker, Java, AWS",Associate,8,Education,2024-07-03,2024-08-05,1435,5.3,Future Systems,118419
AI05049,AI Specialist,103282,GBP,MI,CT,United Kingdom,M,United Kingdom,100,"TensorFlow, Kubernetes, Tableau",Bachelor,2,Telecommunications,2024-06-29,2024-08-27,810,5.3,Cognitive Computing,47837
AI05050,Data Scientist,43596,USD,EN,CT,Finland,S,Finland,50,"Docker, Tableau, Kubernetes",PhD,1,Education,2024-12-16,2025-01-18,1131,8.4,Future Systems,286242
AI05051,NLP Engineer,113988,USD,SE,CT,Israel,L,Israel,100,"Linux, PyTorch, Deep Learning",Bachelor,8,Manufacturing,2024-09-18,2024-11-01,1994,5.8,Future Systems,353202
AI05052,Autonomous Systems Engineer,163552,USD,SE,FL,Singapore,L,Singapore,100,"PyTorch, Computer Vision, Tableau, Deep Learning, Kubernetes",Bachelor,8,Government,2024-04-29,2024-06-27,991,8.8,Neural Networks Co,41755
AI05053,Autonomous Systems Engineer,53083,USD,EN,FT,Austria,L,Austria,50,"GCP, Hadoop, Statistics",Master,1,Retail,2024-03-30,2024-05-21,1565,6.0,TechCorp Inc,66817
AI05054,Autonomous Systems Engineer,66010,USD,SE,FL,Finland,S,Netherlands,0,"NLP, AWS, Computer Vision, Python, Data Visualization",Associate,6,Finance,2024-12-10,2025-01-26,572,5.6,Cognitive Computing,37889
AI05055,Machine Learning Researcher,62983,USD,MI,PT,India,S,Canada,50,"Hadoop, Java, MLOps, NLP",Bachelor,4,Transportation,2025-04-05,2025-05-04,850,9.1,Quantum Computing Inc,97397
AI05056,Autonomous Systems Engineer,333965,USD,EX,PT,Norway,L,Norway,50,"Scala, Kubernetes, MLOps",Bachelor,16,Manufacturing,2024-03-20,2024-04-07,689,8.3,TechCorp Inc,265023
AI05057,AI Research Scientist,66011,USD,EN,FT,Canada,S,Japan,100,"GCP, Docker, NLP, R",Master,0,Consulting,2024-09-07,2024-10-12,1480,8.7,Algorithmic Solutions,193486
AI05058,Principal Data Scientist,78206,EUR,EN,PT,France,L,France,0,"GCP, Scala, Python",Master,0,Finance,2024-10-02,2024-11-03,1787,9.1,Autonomous Tech,82450
AI05059,Head of AI,70992,USD,EN,FT,Denmark,M,Denmark,100,"R, Docker, Data Visualization, Git",Associate,0,Telecommunications,2024-06-04,2024-06-24,1955,9.0,Machine Intelligence Group,46374
AI05060,Machine Learning Engineer,74401,USD,SE,FL,India,M,Israel,50,"Git, Python, Deep Learning",Bachelor,8,Consulting,2025-02-19,2025-03-17,2368,8.7,Future Systems,194974
AI05061,ML Ops Engineer,141594,USD,EX,FL,Finland,L,Finland,0,"Python, Scala, Azure",Bachelor,13,Energy,2025-02-14,2025-03-15,1766,7.3,Smart Analytics,17476030
AI05062,Autonomous Systems Engineer,60086,USD,EN,CT,Sweden,L,Sweden,100,"Tableau, Docker, Deep Learning, SQL",Bachelor,1,Finance,2025-01-11,2025-02-07,1855,5.4,Future Systems,69868
AI05063,Deep Learning Engineer,91135,USD,EN,PT,Denmark,S,Denmark,50,"Linux, Python, Statistics",Bachelor,1,Healthcare,2025-01-19,2025-03-01,1852,6.9,Algorithmic Solutions,90900
AI05064,Data Analyst,66941,USD,EN,FT,United States,M,United States,0,"Kubernetes, Hadoop, R",Bachelor,1,Automotive,2024-09-09,2024-11-14,790,8.2,Digital Transformation LLC,106404
AI05065,AI Specialist,196688,USD,EX,PT,Sweden,L,Sweden,0,"Git, Java, Computer Vision, GCP",Bachelor,13,Real Estate,2025-04-02,2025-05-29,1328,7.3,Advanced Robotics,100785
AI05066,AI Research Scientist,44462,USD,EN,FL,Finland,M,Australia,0,"Hadoop, Docker, Mathematics, Computer Vision, SQL",Bachelor,1,Gaming,2024-04-01,2024-05-17,1916,6.9,Quantum Computing Inc,151046
AI05067,Data Scientist,181979,USD,EX,CT,Australia,M,Australia,0,"Mathematics, Azure, SQL, Hadoop",Associate,17,Consulting,2024-04-18,2024-06-16,735,8.2,Quantum Computing Inc,24678
AI05068,AI Software Engineer,127730,USD,SE,PT,Denmark,S,Denmark,100,"Computer Vision, Kubernetes, SQL, Statistics, Hadoop",Master,7,Consulting,2024-03-20,2024-04-30,1496,8.3,Autonomous Tech,70522
AI05069,Machine Learning Researcher,52943,USD,EN,FL,Japan,M,Japan,0,"Linux, Scala, Data Visualization",Associate,0,Manufacturing,2024-08-30,2024-10-31,953,9.3,Neural Networks Co,84395
AI05070,AI Product Manager,73980,USD,SE,PT,Ireland,M,Germany,100,"Git, AWS, SQL",PhD,5,Telecommunications,2024-03-22,2024-05-12,1768,8.6,Advanced Robotics,189688
AI05071,Deep Learning Engineer,124242,USD,MI,PT,Switzerland,M,Switzerland,50,"Tableau, R, Git, Data Visualization",Master,3,Consulting,2024-04-30,2024-07-07,1546,8.5,Cognitive Computing,9848080
AI05072,Data Scientist,105429,USD,EX,PT,Finland,M,Japan,50,"Scala, Java, R",Bachelor,13,Technology,2024-07-09,2024-08-26,2307,5.0,Predictive Systems,88720
AI05073,Machine Learning Engineer,88279,USD,MI,CT,Israel,L,Israel,50,"Docker, SQL, Computer Vision, NLP, MLOps",Associate,2,Energy,2024-04-01,2024-04-21,2073,6.2,Autonomous Tech,72059
AI05074,Machine Learning Researcher,166828,USD,EX,FT,Denmark,S,Denmark,100,"AWS, Tableau, Kubernetes",Bachelor,15,Technology,2024-03-17,2024-05-20,2436,8.0,Smart Analytics,43183
AI05075,Head of AI,234880,USD,SE,FL,Switzerland,L,Switzerland,50,"PyTorch, AWS, Kubernetes, TensorFlow, Data Visualization",Associate,6,Transportation,2024-03-28,2024-04-13,1869,5.1,TechCorp Inc,24223
AI05076,Machine Learning Researcher,74577,USD,SE,CT,South Korea,M,South Korea,100,"MLOps, Scala, Python, SQL",PhD,8,Education,2024-03-18,2024-04-23,1012,5.1,Quantum Computing Inc,121910
AI05077,Deep Learning Engineer,53691,EUR,EN,PT,Germany,S,Germany,50,"Statistics, Computer Vision, Docker",Master,0,Healthcare,2024-11-08,2025-01-03,1725,7.6,Autonomous Tech,27869
AI05078,Research Scientist,139100,USD,EX,FT,Austria,L,Norway,50,"SQL, Spark, GCP, Data Visualization, AWS",Bachelor,12,Manufacturing,2025-01-18,2025-03-13,2038,6.5,Cloud AI Solutions,79781
AI05079,ML Ops Engineer,102383,EUR,MI,CT,Netherlands,L,Netherlands,50,"Hadoop, SQL, PyTorch, Data Visualization",Master,4,Education,2024-07-30,2024-09-21,531,9.7,Cloud AI Solutions,117975
AI05080,Robotics Engineer,99560,USD,SE,FL,Israel,L,Israel,0,"Hadoop, Statistics, MLOps",PhD,6,Manufacturing,2024-06-26,2024-07-10,718,6.6,Cloud AI Solutions,42869
AI05081,Autonomous Systems Engineer,112684,USD,SE,FT,Finland,L,Switzerland,0,"Mathematics, Spark, Git, SQL, TensorFlow",Associate,9,Consulting,2024-06-16,2024-08-27,1269,10.0,DeepTech Ventures,70183
AI05082,Machine Learning Engineer,56830,USD,MI,PT,Ireland,M,Ireland,50,"Hadoop, Mathematics, Tableau",Master,3,Manufacturing,2025-03-06,2025-05-03,910,10.0,Machine Intelligence Group,63741
AI05083,NLP Engineer,87292,USD,EN,PT,Singapore,L,Ireland,50,"Tableau, Git, Kubernetes",Master,1,Healthcare,2024-06-30,2024-09-04,762,7.8,AI Innovations,169403
AI05084,Data Engineer,126687,USD,SE,CT,Canada,L,Canada,100,"Scala, PyTorch, GCP",Bachelor,6,Transportation,2024-02-26,2024-05-02,1797,9.2,Digital Transformation LLC,18231290
AI05085,ML Ops Engineer,92064,USD,EX,CT,Austria,S,Austria,100,"Java, MLOps, R, SQL, AWS",PhD,19,Automotive,2024-10-07,2024-12-07,1788,5.5,Cloud AI Solutions,60336
AI05086,Data Scientist,82157,USD,SE,PT,Finland,S,Finland,50,"Computer Vision, Scala, Hadoop, R, Mathematics",Master,7,Finance,2024-08-19,2024-09-12,1623,5.2,Algorithmic Solutions,82512
AI05087,NLP Engineer,109878,GBP,MI,CT,United Kingdom,M,United Kingdom,100,"Java, Data Visualization, Tableau, NLP, Statistics",Master,3,Media,2024-06-10,2024-07-29,2481,6.1,Smart Analytics,111092
AI05088,Machine Learning Engineer,129529,USD,MI,FT,Singapore,L,Singapore,0,"MLOps, Python, Spark, Azure",PhD,4,Media,2024-02-22,2024-03-26,1486,6.8,Algorithmic Solutions,81729
AI05089,AI Architect,135093,USD,SE,CT,Australia,M,Switzerland,100,"Linux, Git, Statistics, Scala",Associate,6,Government,2025-01-12,2025-02-23,1748,8.3,Cognitive Computing,24353
AI05090,Computer Vision Engineer,108810,USD,MI,CT,Sweden,L,Switzerland,0,"Java, Spark, R",PhD,2,Transportation,2024-10-17,2024-12-14,2053,7.2,TechCorp Inc,48696
AI05091,Principal Data Scientist,122159,USD,MI,CT,Switzerland,S,Norway,50,"Statistics, Hadoop, Spark, R",Bachelor,4,Telecommunications,2024-01-20,2024-02-16,2418,5.1,DataVision Ltd,102928
AI05092,Research Scientist,82530,EUR,EN,PT,France,L,France,100,"Mathematics, Python, Scala",PhD,0,Real Estate,2024-02-17,2024-04-16,1610,5.1,Predictive Systems,93835
AI05093,Autonomous Systems Engineer,70959,USD,EN,FL,Sweden,S,Sweden,50,"Data Visualization, Hadoop, GCP, TensorFlow, R",PhD,1,Transportation,2025-02-06,2025-04-16,917,8.9,Cognitive Computing,170109
AI05094,Data Analyst,62471,USD,EN,FT,Sweden,L,Sweden,100,"Mathematics, Git, Spark",PhD,0,Gaming,2024-02-24,2024-04-25,510,6.9,Smart Analytics,9838730
AI05095,Head of AI,288318,USD,EX,CT,United States,M,United States,50,"TensorFlow, SQL, NLP, Python, Scala",Bachelor,18,Gaming,2024-05-25,2024-08-01,1101,6.3,Neural Networks Co,227414
AI05096,Data Engineer,59797,USD,MI,FL,India,M,India,0,"Kubernetes, Statistics, Scala, GCP, Computer Vision",Associate,4,Government,2025-01-08,2025-03-19,2098,9.5,Cognitive Computing,14711070
AI05097,Machine Learning Engineer,70791,USD,EN,PT,Sweden,M,Sweden,100,"Scala, Kubernetes, MLOps, Python, Azure",Master,1,Media,2024-07-09,2024-07-25,1107,5.7,Advanced Robotics,73390
AI05098,AI Research Scientist,98606,USD,MI,PT,Australia,L,Australia,50,"AWS, Git, Deep Learning",Bachelor,2,Retail,2024-12-23,2025-01-06,1069,6.2,Digital Transformation LLC,183376
AI05099,Machine Learning Engineer,140375,GBP,SE,PT,United Kingdom,S,Ireland,50,"Python, TensorFlow, Docker",Associate,7,Automotive,2024-06-21,2024-07-26,1141,9.9,Autonomous Tech,139396
AI05100,Autonomous Systems Engineer,161632,USD,SE,FL,United States,M,United States,50,"Mathematics, Tableau, Hadoop",Bachelor,6,Automotive,2024-01-31,2024-03-24,1117,9.4,Cloud AI Solutions,54065
AI05101,Deep Learning Engineer,71415,USD,MI,PT,Israel,L,Israel,0,"Linux, PyTorch, NLP",Bachelor,2,Healthcare,2024-12-07,2025-01-12,2028,7.5,Digital Transformation LLC,26739
AI05102,AI Specialist,94600,EUR,MI,FL,Germany,M,Germany,50,"Git, GCP, PyTorch, Kubernetes, Statistics",PhD,3,Gaming,2024-05-02,2024-05-20,1554,6.2,Digital Transformation LLC,38550
AI05103,Robotics Engineer,211100,EUR,EX,CT,France,L,Sweden,100,"Tableau, Python, PyTorch, Hadoop",Bachelor,19,Energy,2024-11-18,2024-12-15,2237,9.3,Machine Intelligence Group,74739
AI05104,Autonomous Systems Engineer,205127,USD,EX,PT,Australia,M,Australia,100,"Azure, Scala, Java, Data Visualization, SQL",Bachelor,11,Manufacturing,2024-04-07,2024-05-21,633,9.9,DeepTech Ventures,144734
AI05105,Data Engineer,124633,USD,SE,PT,Singapore,S,Singapore,100,"PyTorch, GCP, Git, R",Master,7,Automotive,2024-01-08,2024-03-04,1426,8.9,Cognitive Computing,73482
AI05106,AI Specialist,56219,USD,MI,CT,Austria,M,United States,100,"R, Deep Learning, NLP",Master,2,Media,2025-02-28,2025-04-20,1107,7.2,TechCorp Inc,53504
AI05107,Head of AI,195002,USD,EX,FL,Singapore,M,Singapore,50,"Spark, Hadoop, Git, MLOps, GCP",PhD,15,Technology,2025-04-28,2025-05-22,1541,9.7,Machine Intelligence Group,49844
AI05108,Robotics Engineer,53082,USD,EN,FT,Finland,L,Sweden,100,"Hadoop, NLP, Git, Tableau, Docker",Bachelor,1,Government,2025-02-16,2025-03-26,1106,8.3,DeepTech Ventures,93644
AI05109,Machine Learning Engineer,90891,USD,SE,CT,South Korea,S,South Korea,100,"TensorFlow, Python, Spark, Mathematics, GCP",Bachelor,6,Government,2024-12-18,2025-01-11,1127,8.5,DataVision Ltd,52308
AI05110,AI Specialist,77267,USD,MI,FL,Canada,S,Canada,50,"SQL, Statistics, Mathematics, PyTorch, GCP",Associate,4,Gaming,2024-08-31,2024-10-04,1777,7.7,DeepTech Ventures,33132
AI05111,AI Consultant,103347,USD,EN,FL,Norway,L,Norway,100,"TensorFlow, R, Statistics, Hadoop, Spark",Associate,0,Gaming,2025-01-03,2025-01-28,2480,5.8,Neural Networks Co,50597
AI05112,Data Analyst,110448,USD,MI,FL,United States,S,Israel,50,"Kubernetes, SQL, Hadoop, MLOps",Bachelor,3,Energy,2024-04-03,2024-05-18,1909,9.1,AI Innovations,180340
AI05113,Data Analyst,92265,GBP,MI,CT,United Kingdom,L,United Kingdom,0,"SQL, Statistics, PyTorch, Mathematics, Java",Associate,4,Telecommunications,2024-04-08,2024-05-18,737,8.0,Machine Intelligence Group,96580
AI05114,AI Specialist,48077,USD,EN,FT,China,L,China,100,"Spark, Mathematics, Kubernetes, Linux, PyTorch",Master,1,Transportation,2024-07-11,2024-08-19,1614,8.0,Smart Analytics,56434
AI05115,Data Engineer,108212,EUR,MI,CT,Germany,L,Germany,50,"Hadoop, Git, Data Visualization, Java, Kubernetes",Associate,4,Gaming,2024-03-19,2024-04-11,2061,9.1,AI Innovations,100596
AI05116,Robotics Engineer,98025,USD,EN,PT,Denmark,L,Austria,50,"NLP, PyTorch, Docker",Master,0,Transportation,2024-12-24,2025-02-20,2102,7.3,Advanced Robotics,82608
AI05117,Computer Vision Engineer,92281,EUR,MI,FL,Netherlands,L,Singapore,0,"Scala, SQL, Java, Git, Azure",Master,4,Government,2024-03-04,2024-04-13,690,5.8,AI Innovations,73838
AI05118,Robotics Engineer,90425,USD,MI,FT,United States,S,United States,50,"Computer Vision, AWS, Spark, Azure",Master,2,Technology,2024-09-09,2024-10-29,2019,5.6,Predictive Systems,92090
AI05119,Autonomous Systems Engineer,145027,USD,EX,FT,Israel,S,Israel,0,"R, Azure, Hadoop, Java",Associate,18,Transportation,2024-10-08,2024-11-09,1540,5.5,Advanced Robotics,125783
AI05120,Machine Learning Researcher,90298,USD,EN,FT,Norway,M,Norway,0,"Linux, Java, Data Visualization, GCP",Master,0,Government,2025-02-20,2025-03-12,2137,9.6,Machine Intelligence Group,218907
AI05121,AI Research Scientist,69679,USD,EN,PT,United States,M,Ireland,0,"Hadoop, Azure, GCP, Scala, Statistics",Associate,1,Energy,2024-03-29,2024-04-12,1399,6.0,Machine Intelligence Group,174339
AI05122,Data Scientist,112178,USD,EX,CT,Japan,M,Japan,100,"Data Visualization, Deep Learning, Computer Vision, Hadoop",Master,17,Technology,2024-08-22,2024-10-24,767,5.8,AI Innovations,86414
AI05123,Computer Vision Engineer,136886,USD,SE,CT,Australia,S,South Korea,50,"TensorFlow, Azure, Tableau",PhD,7,Technology,2024-08-04,2024-09-27,2445,7.3,Algorithmic Solutions,170736
AI05124,Research Scientist,249294,EUR,EX,FL,Germany,M,Germany,100,"Spark, Scala, Tableau",Bachelor,14,Healthcare,2024-05-12,2024-07-07,1167,9.0,Digital Transformation LLC,157351
AI05125,Research Scientist,176189,USD,SE,CT,United States,M,United States,50,"Git, NLP, Kubernetes, SQL, PyTorch",Master,6,Energy,2025-03-20,2025-05-05,2059,5.1,Advanced Robotics,125474
AI05126,Computer Vision Engineer,138678,USD,MI,PT,Switzerland,L,Switzerland,0,"Data Visualization, GCP, Linux",Associate,4,Telecommunications,2024-08-07,2024-09-03,1278,9.9,Quantum Computing Inc,18381330
AI05127,Deep Learning Engineer,152664,USD,EX,FT,Finland,L,Finland,0,"AWS, TensorFlow, Tableau, Statistics, Hadoop",Bachelor,18,Government,2025-01-17,2025-03-25,1752,9.1,Digital Transformation LLC,187756
AI05128,Principal Data Scientist,96458,EUR,MI,CT,Netherlands,M,Netherlands,100,"Mathematics, NLP, Tableau, R, Computer Vision",Master,3,Finance,2024-06-06,2024-07-02,1573,7.5,TechCorp Inc,25560
AI05129,AI Architect,52220,USD,MI,PT,South Korea,M,South Korea,0,"Deep Learning, Docker, Statistics, Scala",PhD,4,Healthcare,2024-06-06,2024-08-03,1986,9.7,Smart Analytics,64206
AI05130,Research Scientist,76318,EUR,MI,FT,France,M,France,0,"AWS, Git, Tableau, SQL, PyTorch",Associate,4,Retail,2024-12-10,2025-01-05,2386,7.2,Algorithmic Solutions,100488
AI05131,AI Specialist,42452,USD,EN,FL,India,M,India,0,"Docker, AWS, Azure, PyTorch, Linux",PhD,1,Automotive,2025-03-16,2025-04-03,640,8.2,Machine Intelligence Group,11532290
AI05132,AI Product Manager,63023,USD,MI,FL,Finland,M,Finland,50,"Statistics, Python, Spark, Computer Vision",PhD,4,Energy,2024-12-26,2025-01-24,646,7.2,Quantum Computing Inc,86714
AI05133,Machine Learning Engineer,110680,GBP,MI,FT,United Kingdom,L,United Kingdom,100,"Spark, Hadoop, PyTorch",Associate,3,Government,2024-12-24,2025-03-01,907,8.4,DeepTech Ventures,110353
AI05134,Data Analyst,100844,USD,SE,FT,Japan,L,United Kingdom,0,"Kubernetes, PyTorch, Python",PhD,6,Energy,2024-08-20,2024-10-12,1270,5.8,Quantum Computing Inc,61142
AI05135,Data Scientist,106118,USD,MI,FL,Australia,M,Australia,100,"Java, R, Tableau, Data Visualization, Deep Learning",Master,3,Telecommunications,2024-07-21,2024-10-01,548,7.3,Cognitive Computing,155690
AI05136,NLP Engineer,172592,USD,EX,PT,Austria,M,Austria,100,"Computer Vision, TensorFlow, Deep Learning",Bachelor,12,Retail,2025-01-13,2025-03-15,2164,9.1,DataVision Ltd,117303
AI05137,NLP Engineer,90491,USD,SE,FL,Ireland,M,Ireland,100,"Kubernetes, MLOps, NLP, TensorFlow, Git",PhD,5,Manufacturing,2024-07-21,2024-09-17,727,9.6,TechCorp Inc,69081
AI05138,Head of AI,258989,USD,EX,FT,United States,S,United States,0,"Git, Python, Tableau",Bachelor,16,Gaming,2024-04-12,2024-06-19,2150,9.9,Smart Analytics,76310
AI05139,AI Architect,85264,USD,MI,FT,Canada,L,Canada,0,"Statistics, R, Python, Linux",Master,2,Automotive,2024-04-25,2024-07-02,1751,7.5,Smart Analytics,121008
AI05140,NLP Engineer,39991,USD,EN,FL,Ireland,M,South Korea,100,"Python, Data Visualization, Scala",Master,0,Consulting,2024-05-15,2024-05-30,2436,9.7,Algorithmic Solutions,133350
AI05141,AI Architect,281427,EUR,EX,FT,Netherlands,L,Netherlands,0,"Mathematics, MLOps, AWS, SQL",Bachelor,19,Retail,2024-12-18,2025-02-18,1613,8.0,Future Systems,86337
AI05142,Data Scientist,59958,EUR,EN,FL,Netherlands,S,Netherlands,0,"Mathematics, Linux, Python, TensorFlow",Bachelor,1,Manufacturing,2024-05-13,2024-07-06,583,8.6,Digital Transformation LLC,86313
AI05143,AI Product Manager,57284,USD,MI,FT,Austria,S,Austria,50,"Spark, SQL, Java",Bachelor,2,Real Estate,2024-01-18,2024-03-27,1001,8.8,TechCorp Inc,57198
